0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.013,-0.103,-0.098,-0.103,-0.098, 0.179,-0.060,-0.015,0.000,0.000,0.000, 0.321, 0.064, 1.594,-0.122, 0.397, 0.769, 0.120,-0.083,-0.140, 0.500, 0.004, 1.579,-0.003, 0.314, 0.628,-0.099,-0.001, 0.000;
0.016,16.112,1.968,10.228,7.852, 0.179,-0.060,-0.015,0.000,0.000,0.000, 0.321, 0.065, 1.596,-0.145, 0.413, 0.797, 0.142,-0.099,-0.168, 0.500, 0.005, 1.581,-0.003, 0.314, 0.628,-0.099,-0.001, 0.000;
0.027,16.116,1.728,10.197,7.647, 0.179,-0.060,-0.015,0.000,0.000,0.000, 0.321, 0.069, 1.603,-0.239, 0.479, 0.913, 0.234,-0.165,-0.284, 0.500, 0.009, 1.588,-0.005, 0.314, 0.628,-0.099,-0.002, 0.000;
0.049,16.138,0.732,10.074,6.796, 0.179,-0.060,-0.015,0.000,0.000,0.000, 0.321, 0.076, 1.617,-0.407, 0.601, 0.692, 0.398,-0.287,-0.064, 0.500, 0.015, 1.602,-0.010, 0.314, 0.628,-0.099,-0.003, 0.000;
0.053,15.986,-0.866,10.111,5.009, 0.179,-0.060,-0.015,0.000,0.000,0.000, 0.321, 0.077, 1.619,-0.430, 0.618, 0.658, 0.419,-0.304,-0.030, 0.500, 0.017, 1.604,-0.010, 0.314, 0.628,-0.099,-0.003, 0.000;
0.064,15.972,-1.086,10.127,4.759, 0.179,-0.060,-0.015,0.000,0.000,0.000, 0.321, 0.080, 1.626,-0.503, 0.675, 0.543, 0.490,-0.361, 0.085, 0.500, 0.020, 1.611,-0.013, 0.314, 0.628,-0.099,-0.004, 0.000;
0.086,15.931,-1.813,10.185,3.933, 0.179,-0.060,-0.015,0.000,0.000,0.000, 0.321, 0.087, 1.640,-0.637, 0.563, 0.322, 0.620,-0.249, 0.307, 0.499, 0.027, 1.625,-0.017, 0.314, 0.628,-0.099,-0.005, 0.000;
0.098,14.777,-2.033,9.221,3.523, 0.179,-0.060,-0.015,0.000,0.000,0.000, 0.320, 0.091, 1.648,-0.699, 0.503, 0.440, 0.680,-0.189, 0.188, 0.499, 0.031, 1.632,-0.019, 0.314, 0.628,-0.099,-0.006, 0.000;
0.110,14.333,-2.230,8.629,3.474, 0.179,-0.060,-0.015,0.000,0.000,0.000, 0.320, 0.095, 1.655,-0.640, 0.441, 0.564, 0.618,-0.128, 0.065, 0.499, 0.035, 1.640,-0.022, 0.313, 0.628,-0.098,-0.007, 0.000;
